지하철역,호선명,시군구,행정동,총_승객수,년분기
공덕,공항철도1호선,마포구,도화동,1161747,20194
공덕,공항철도1호선,마포구,도화동,1161747,20194
공덕,공항철도1호선,마포구,도화동,219899,20194
공덕,공항철도1호선,마포구,도화동,219899,20194
공덕,공항철도1호선,마포구,도화동,181948,20194
공덕,공항철도1호선,마포구,도화동,181948,20194
공덕,공항철도1호선,마포구,도화동,914735,20194
공덕,공항철도1호선,마포구,도화동,914735,20194
공덕,공항철도1호선,마포구,도화동,1148392,20194
공덕,공항철도1호선,마포구,도화동,1148392,20194
공덕,공항철도1호선,마포구,도화동,218266,20194
공덕,공항철도1호선,마포구,도화동,218266,20194
홍대입구,2호선,마포구,서교동,5261880,20194
홍대입구,2호선,마포구,서교동,5261880,20194
홍대입구,2호선,마포구,서교동,783649,20194
홍대입구,2호선,마포구,서교동,783649,20194
디지털미디어시티,공항철도1호선,마포구,상암동,890681,20194
디지털미디어시티,공항철도1호선,마포구,상암동,740500,20194
디지털미디어시티,공항철도1호선,마포구,상암동,152734,20194
디지털미디어시티,공항철도1호선,마포구,상암동,874010,20194
공덕,경의중앙선,마포구,도화동,180006,20194
공덕,경의중앙선,마포구,도화동,226634,20194
공덕,경의중앙선,마포구,도화동,226634,20194
공덕,경의중앙선,마포구,도화동,226634,20194
공덕,경의중앙선,마포구,도화동,1179121,20194
공덕,경의중앙선,마포구,도화동,1179121,20194
홍대입구,2호선,마포구,서교동,5508259,20194
홍대입구,2호선,마포구,서교동,5508259,20194
디지털미디어시티,공항철도1호선,마포구,상암동,768808,20194
홍대입구,2호선,마포구,서교동,5508259,20194
홍대입구,2호선,마포구,서교동,159013,20194
홍대입구,2호선,마포구,서교동,159013,20194
홍대입구,2호선,마포구,서교동,841611,20194
홍대입구,2호선,마포구,서교동,841611,20194
홍대입구,2호선,마포구,서교동,841611,20194
홍대입구,2호선,마포구,서교동,5021511,20194
홍대입구,2호선,마포구,서교동,5021511,20194
홍대입구,2호선,마포구,서교동,5021511,20194
홍대입구,2호선,마포구,서교동,147192,20194
홍대입구,2호선,마포구,서교동,147192,20194
홍대입구,2호선,마포구,서교동,147192,20194
홍대입구,2호선,마포구,서교동,783649,20194
홍대입구,2호선,마포구,서교동,159013,20194
홍대입구,2호선,마포구,서교동,843958,20194
신사,신분당선(연장2),강남구,논현1동,2210202,20194
홍대입구,2호선,마포구,서교동,843958,20194
종로3가,5호선,종로구,종로1·2·3·4가동,2115022,20194
종로3가,5호선,종로구,종로1·2·3·4가동,2115022,20194
종로3가,5호선,종로구,종로1·2·3·4가동,780497,20194
종로3가,5호선,종로구,종로1·2·3·4가동,780497,20194
종로3가,5호선,종로구,종로1·2·3·4가동,1055603,20194
종로3가,5호선,종로구,종로1·2·3·4가동,1055603,20194
종로3가,1호선,종로구,종로1·2·3·4가동,2117071,20194
종로3가,1호선,종로구,종로1·2·3·4가동,2117071,20194
종로3가,1호선,종로구,종로1·2·3·4가동,788778,20194
종로3가,1호선,종로구,종로1·2·3·4가동,788778,20194
종로3가,1호선,종로구,종로1·2·3·4가동,1053087,20194
종로3가,1호선,종로구,종로1·2·3·4가동,1053087,20194
종로3가,1호선,종로구,종로1·2·3·4가동,1981181,20194
종로3가,1호선,종로구,종로1·2·3·4가동,1981181,20194
종로3가,1호선,종로구,종로1·2·3·4가동,748134,20194
종로3가,1호선,종로구,종로1·2·3·4가동,748134,20194
종로3가,1호선,종로구,종로1·2·3·4가동,981799,20194
종로3가,1호선,종로구,종로1·2·3·4가동,981799,20194
종로3가,1호선,종로구,종로1·2·3·4가동,2115022,20194
종로3가,1호선,종로구,종로1·2·3·4가동,2115022,20194
종로3가,1호선,종로구,종로1·2·3·4가동,780497,20194
종로3가,5호선,종로구,종로1·2·3·4가동,981799,20194
종로3가,5호선,종로구,종로1·2·3·4가동,981799,20194
종로3가,5호선,종로구,종로1·2·3·4가동,748134,20194
종로3가,5호선,종로구,종로1·2·3·4가동,748134,20194
디지털미디어시티,경의중앙선,은평구,수색동,890681,20194
디지털미디어시티,경의중앙선,은평구,수색동,890681,20194
디지털미디어시티,경의중앙선,은평구,수색동,160106,20194
디지털미디어시티,경의중앙선,은평구,수색동,160106,20194
디지털미디어시티,경의중앙선,은평구,수색동,768808,20194
디지털미디어시티,경의중앙선,은평구,수색동,768808,20194
디지털미디어시티,경의중앙선,은평구,수색동,921721,20194
디지털미디어시티,경의중앙선,은평구,수색동,921721,20194
디지털미디어시티,경의중앙선,은평구,수색동,1,20194
디지털미디어시티,경의중앙선,은평구,수색동,1,20194
종로3가,1호선,종로구,종로1·2·3·4가동,780497,20194
디지털미디어시티,경의중앙선,은평구,수색동,165226,20194
디지털미디어시티,경의중앙선,은평구,수색동,785385,20194
디지털미디어시티,경의중앙선,은평구,수색동,785385,20194
종로3가,5호선,종로구,종로1·2·3·4가동,2117071,20194
종로3가,5호선,종로구,종로1·2·3·4가동,2117071,20194
종로3가,5호선,종로구,종로1·2·3·4가동,788778,20194
종로3가,5호선,종로구,종로1·2·3·4가동,788778,20194
종로3가,5호선,종로구,종로1·2·3·4가동,1053087,20194
종로3가,5호선,종로구,종로1·2·3·4가동,1053087,20194
종로3가,5호선,종로구,종로1·2·3·4가동,1981181,20194
종로3가,5호선,종로구,종로1·2·3·4가동,1981181,20194
디지털미디어시티,경의중앙선,은평구,수색동,165226,20194
디지털미디어시티,경의중앙선,은평구,수색동,740500,20194
종로3가,1호선,종로구,종로1·2·3·4가동,1055603,20194
종로3가,3호선,종로구,종로1·2·3·4가동,2117071,20194
동대문역사문화공원,4호선,중구,광희동,1322851,20194
동대문역사문화공원,4호선,중구,광희동,187466,20194
동대문역사문화공원,4호선,중구,광희동,187466,20194
동대문역사문화공원,4호선,중구,광희동,1326026,20194
동대문역사문화공원,4호선,중구,광희동,1326026,20194
동대문역사문화공원,4호선,중구,광희동,1395980,20194
동대문역사문화공원,4호선,중구,광희동,1395980,20194
동대문역사문화공원,4호선,중구,광희동,186108,20194
동대문역사문화공원,4호선,중구,광희동,186108,20194
동대문역사문화공원,5호선,중구,광희동,1299929,20194
동대문역사문화공원,5호선,중구,광희동,1299929,20194
동대문역사문화공원,5호선,중구,광희동,1396154,20194
동대문역사문화공원,5호선,중구,광희동,1396154,20194
